page,value,x,y
/~nmchenry1/index_maps.html,1377.300049,235,126
/~nmchenry1/index_maps.html,1381.100098,604,566
/~nmchenry1/index_maps.html,1382.199951,76,120
/~nmchenry1/index_maps.html,1386,827,401
/~nmchenry1/index_maps.html,1393.300049,234,126
/~nmchenry1/index_maps.html,1395,647,427
/~nmchenry1/index_maps.html,1398.100098,604,562
/~nmchenry1/index_maps.html,1398.199951,74,119
/~nmchenry1/index_maps.html,1402,808,383
/~nmchenry1/index_maps.html,1403.5,994,543
/~nmchenry1/index_maps.html,1410.300049,230,127
/~nmchenry1/index_maps.html,1413.300049,492,426
/~nmchenry1/index_maps.html,1415.100098,604,558
/~nmchenry1/index_maps.html,1415.199951,72,118
/~nmchenry1/index_maps.html,1419,793,368
/~nmchenry1/index_maps.html,1419.5,1017,539
/~nmchenry1/index_maps.html,1427,648,426
/~nmchenry1/index_maps.html,1427.300049,226,128
/~nmchenry1/index_maps.html,1431.100098,604,552
/~nmchenry1/index_maps.html,1436.5,1038,535
/~nmchenry1/index_maps.html,1437,773,351
/~nmchenry1/index_maps.html,1443,649,424
/~nmchenry1/index_maps.html,1443.300049,219,130
/~nmchenry1/index_maps.html,1450.100098,609,544
/~nmchenry1/index_maps.html,1452,761,335
/~nmchenry1/index_maps.html,1452.5,1056,531
/~nmchenry1/index_maps.html,1460.300049,208,133
/~nmchenry1/index_maps.html,1462,651,420
/~nmchenry1/index_maps.html,1465.100098,615,533
/~nmchenry1/index_maps.html,1469.5,1075,528
/~nmchenry1/index_maps.html,1470,744,313
/~nmchenry1/index_maps.html,1476,656,413
/~nmchenry1/index_maps.html,1476.300049,199,136
/~nmchenry1/index_maps.html,1481.100098,621,527
/~nmchenry1/index_maps.html,1485.5,1093,526
/~nmchenry1/index_maps.html,1486,724,291
/~nmchenry1/index_maps.html,1489.100098,84,130
/~nmchenry1/index_maps.html,1493.300049,192,139
/~nmchenry1/index_maps.html,1494,662,408
/~nmchenry1/index_maps.html,1498.100098,625,521
/~nmchenry1/index_maps.html,1502.5,1109,524
/~nmchenry1/index_maps.html,1503,710,276
/~nmchenry1/index_maps.html,1506.100098,85,131
/~nmchenry1/index_maps.html,1510.300049,190,139
/~nmchenry1/index_maps.html,1511,672,400
/~nmchenry1/index_maps.html,1514.199951,73,119
/~nmchenry1/index_maps.html,1515.100098,628,518
/~nmchenry1/index_maps.html,1519,704,266
/~nmchenry1/index_maps.html,1519.5,1125,524
/~nmchenry1/index_maps.html,1523.100098,86,133
/~nmchenry1/index_maps.html,1527,688,390
/~nmchenry1/index_maps.html,1531.199951,85,127
/~nmchenry1/index_maps.html,1532.100098,629,515
/~nmchenry1/index_maps.html,1535.5,1138,526
/~nmchenry1/index_maps.html,1536,701,262
/~nmchenry1/index_maps.html,1540.100098,88,136
/~nmchenry1/index_maps.html,1543.300049,189,139
/~nmchenry1/index_maps.html,1544,708,379
/~nmchenry1/index_maps.html,1548.100098,629,513
/~nmchenry1/index_maps.html,1549.199951,128,153
/~nmchenry1/index_maps.html,1552,703,260
/~nmchenry1/index_maps.html,1552.5,1145,528
/~nmchenry1/index_maps.html,1556.100098,93,140
/~nmchenry1/index_maps.html,1560,725,369
/~nmchenry1/index_maps.html,1560.300049,25,431
/~nmchenry1/index_maps.html,1565.199951,205,190
/~nmchenry1/index_maps.html,1566.100098,629,512
/~nmchenry1/index_maps.html,1569,705,258
