page,value,x,y
/~nmchenry1/index_tree.html,1493.100098,466,411
/~nmchenry1/index_tree.html,1495.699951,313,161
/~nmchenry1/index_tree.html,1500.199951,285,369
/~nmchenry1/index_tree.html,1500.600098,401,309
/~nmchenry1/index_tree.html,1510.100098,455,406
/~nmchenry1/index_tree.html,1511.699951,313,160
/~nmchenry1/index_tree.html,1516.199951,288,369
/~nmchenry1/index_tree.html,1516.600098,361,314
/~nmchenry1/index_tree.html,1527.100098,442,400
/~nmchenry1/index_tree.html,1533.199951,291,369
/~nmchenry1/index_tree.html,1533.600098,336,315
/~nmchenry1/index_tree.html,1544.100098,428,394
/~nmchenry1/index_tree.html,1549.600098,322,314
/~nmchenry1/index_tree.html,1550.199951,292,369
/~nmchenry1/index_tree.html,1560.100098,413,388
/~nmchenry1/index_tree.html,1567.199951,297,367
/~nmchenry1/index_tree.html,1567.600098,319,312
/~nmchenry1/index_tree.html,1568.600098,310,356
/~nmchenry1/index_tree.html,1577.100098,399,382
/~nmchenry1/index_tree.html,1582.600098,318,309
/~nmchenry1/index_tree.html,1583.199951,300,366
/~nmchenry1/index_tree.html,1586.600098,309,356
/~nmchenry1/index_tree.html,1593.100098,386,377
/~nmchenry1/index_tree.html,1599.199951,302,366
/~nmchenry1/index_tree.html,1599.600098,316,299
/~nmchenry1/index_tree.html,1602.600098,307,356
/~nmchenry1/index_tree.html,1610.100098,378,374
/~nmchenry1/index_tree.html,1617.600098,298,273
/~nmchenry1/index_tree.html,1618.600098,307,357
/~nmchenry1/index_tree.html,1627.100098,372,373
/~nmchenry1/index_tree.html,1632.600098,290,257
/~nmchenry1/index_tree.html,1643.100098,367,371
/~nmchenry1/index_tree.html,1644.699951,310,169
/~nmchenry1/index_tree.html,1649.600098,270,224
/~nmchenry1/index_tree.html,1659.100098,362,368
/~nmchenry1/index_tree.html,1660.699951,308,182
/~nmchenry1/index_tree.html,1665.600098,262,207
/~nmchenry1/index_tree.html,1666.199951,302,365
/~nmchenry1/index_tree.html,1677.100098,359,366
/~nmchenry1/index_tree.html,1677.699951,307,185
/~nmchenry1/index_tree.html,1683.600098,258,195
/~nmchenry1/index_tree.html,1694.100098,356,365
/~nmchenry1/index_tree.html,1700.600098,257,184
/~nmchenry1/index_tree.html,1710.100098,356,364
/~nmchenry1/index_tree.html,1716.600098,257,176
/~nmchenry1/index_tree.html,1718.600098,306,357
/~nmchenry1/index_tree.html,1734.600098,258,169
/~nmchenry1/index_tree.html,1735.600098,305,358
/~nmchenry1/index_tree.html,1737.300049,472,366
/~nmchenry1/index_tree.html,1743.100098,353,362
/~nmchenry1/index_tree.html,1749.600098,260,165
/~nmchenry1/index_tree.html,1751.300049,470,365
/~nmchenry1/index_tree.html,1760.100098,349,358
/~nmchenry1/index_tree.html,1766.600098,262,159
/~nmchenry1/index_tree.html,1769.300049,445,349
/~nmchenry1/index_tree.html,1776.100098,346,355
/~nmchenry1/index_tree.html,1783.600098,264,156
/~nmchenry1/index_tree.html,1785.300049,416,332
/~nmchenry1/index_tree.html,1793.100098,343,352
/~nmchenry1/index_tree.html,1799.199951,302,364
/~nmchenry1/index_tree.html,1800.600098,265,151
/~nmchenry1/index_tree.html,1802.300049,388,314
/~nmchenry1/index_tree.html,1810.100098,340,347
/~nmchenry1/index_tree.html,1816.199951,301,364
/~nmchenry1/index_tree.html,1816.600098,266,148
/~nmchenry1/index_tree.html,1818.300049,367,299
/~nmchenry1/index_tree.html,1826.100098,335,338
/~nmchenry1/index_tree.html,1829.699951,306,185
/~nmchenry1/index_tree.html,1833.600098,268,145
/~nmchenry1/index_tree.html,1834.300049,350,282
/~nmchenry1/index_tree.html,1835.199951,300,362
/~nmchenry1/index_tree.html,1836.600098,304,358
/~nmchenry1/index_tree.html,1844.100098,330,329
/~nmchenry1/index_tree.html,1844.699951,305,185
/~nmchenry1/index_tree.html,1849.600098,272,143
/~nmchenry1/index_tree.html,1851.199951,297,360
/~nmchenry1/index_tree.html,1852.300049,347,277
