page,value,x,y
/~nmchenry1/index_PCP.html,2718,474,291
/~nmchenry1/index_PCP.html,2722,614,435
/~nmchenry1/index_PCP.html,2728,314,468
/~nmchenry1/index_PCP.html,2734,476,291
/~nmchenry1/index_PCP.html,2739,616,429
/~nmchenry1/index_PCP.html,2745,306,463
/~nmchenry1/index_PCP.html,2749,142,172
/~nmchenry1/index_PCP.html,2755,617,429
/~nmchenry1/index_PCP.html,2761,303,456
/~nmchenry1/index_PCP.html,2762,674,291
/~nmchenry1/index_PCP.html,2766,153,178
/~nmchenry1/index_PCP.html,2771,619,427
/~nmchenry1/index_PCP.html,2777,303,452
/~nmchenry1/index_PCP.html,2779,674,293
/~nmchenry1/index_PCP.html,2784,172,185
/~nmchenry1/index_PCP.html,2794,310,446
/~nmchenry1/index_PCP.html,2795,676,296
/~nmchenry1/index_PCP.html,2798,182,187
/~nmchenry1/index_PCP.html,2811,322,441
/~nmchenry1/index_PCP.html,2813,683,302
/~nmchenry1/index_PCP.html,2815,199,188
/~nmchenry1/index_PCP.html,2828,327,439
/~nmchenry1/index_PCP.html,2830,696,311
/~nmchenry1/index_PCP.html,2832,596,304
/~nmchenry1/index_PCP.html,2833,213,190
/~nmchenry1/index_PCP.html,2844,327,438
/~nmchenry1/index_PCP.html,2845,731,319
/~nmchenry1/index_PCP.html,2846,596,299
/~nmchenry1/index_PCP.html,2848,221,190
/~nmchenry1/index_PCP.html,2862,778,323
/~nmchenry1/index_PCP.html,2864,596,287
/~nmchenry1/index_PCP.html,2867,234,191
/~nmchenry1/index_PCP.html,2868,475,291
/~nmchenry1/index_PCP.html,2880,598,263
/~nmchenry1/index_PCP.html,2881,823,316
/~nmchenry1/index_PCP.html,2883,244,191
/~nmchenry1/index_PCP.html,2894,328,438
/~nmchenry1/index_PCP.html,2897,601,223
/~nmchenry1/index_PCP.html,2899,248,191
/~nmchenry1/index_PCP.html,2913,864,299
/~nmchenry1/index_PCP.html,2914,603,185
/~nmchenry1/index_PCP.html,2915,251,191
/~nmchenry1/index_PCP.html,2929,900,277
/~nmchenry1/index_PCP.html,2930,604,158
/~nmchenry1/index_PCP.html,2932,253,190
/~nmchenry1/index_PCP.html,2945,924,259
/~nmchenry1/index_PCP.html,2945,327,438
/~nmchenry1/index_PCP.html,2948,254,190
/~nmchenry1/index_PCP.html,2961,326,438
/~nmchenry1/index_PCP.html,2963,940,243
/~nmchenry1/index_PCP.html,2963,606,138
/~nmchenry1/index_PCP.html,2964,256,189
/~nmchenry1/index_PCP.html,2977,324,438
/~nmchenry1/index_PCP.html,2978,948,234
/~nmchenry1/index_PCP.html,2980,607,120
/~nmchenry1/index_PCP.html,2980,616,427
/~nmchenry1/index_PCP.html,2982,258,188
/~nmchenry1/index_PCP.html,2982,613,427
/~nmchenry1/index_PCP.html,2994,323,438
/~nmchenry1/index_PCP.html,2996,951,227
/~nmchenry1/index_PCP.html,2996,608,108
/~nmchenry1/index_PCP.html,2997,259,187
/~nmchenry1/index_PCP.html,3005,599,427
/~nmchenry1/index_PCP.html,3011,320,438
/~nmchenry1/index_PCP.html,3012,952,222
/~nmchenry1/index_PCP.html,3013,609,99
/~nmchenry1/index_PCP.html,3015,261,186
/~nmchenry1/index_PCP.html,3022,586,427
/~nmchenry1/index_PCP.html,3028,317,439
/~nmchenry1/index_PCP.html,3030,610,92
/~nmchenry1/index_PCP.html,3032,263,185
/~nmchenry1/index_PCP.html,3038,569,427
/~nmchenry1/index_PCP.html,3045,952,221
/~nmchenry1/index_PCP.html,3045,315,440
/~nmchenry1/index_PCP.html,3047,611,90
/~nmchenry1/index_PCP.html,3048,264,184
/~nmchenry1/index_PCP.html,3055,554,427
/~nmchenry1/index_PCP.html,3061,313,441
/~nmchenry1/index_PCP.html,3062,948,219
/~nmchenry1/index_PCP.html,3063,611,88
/~nmchenry1/index_PCP.html,3065,264,183
/~nmchenry1/index_PCP.html,3068,473,290
/~nmchenry1/index_PCP.html,3072,543,427
/~nmchenry1/index_PCP.html,3079,936,218
/~nmchenry1/index_PCP.html,3080,612,88
/~nmchenry1/index_PCP.html,3084,472,290
/~nmchenry1/index_PCP.html,3088,532,427
/~nmchenry1/index_PCP.html,3095,914,218
/~nmchenry1/index_PCP.html,3098,612,87
/~nmchenry1/index_PCP.html,3100,471,290
/~nmchenry1/index_PCP.html,3105,524,427
/~nmchenry1/index_PCP.html,3111,886,219
/~nmchenry1/index_PCP.html,3116,469,289
/~nmchenry1/index_PCP.html,3122,522,427
/~nmchenry1/index_PCP.html,3128,857,223
/~nmchenry1/index_PCP.html,3138,522,426
/~nmchenry1/index_PCP.html,3145,313,440
/~nmchenry1/index_PCP.html,3146,831,228
/~nmchenry1/index_PCP.html,3150,466,289
/~nmchenry1/index_PCP.html,3155,522,424
/~nmchenry1/index_PCP.html,3160,314,437
/~nmchenry1/index_PCP.html,3161,810,232
/~nmchenry1/index_PCP.html,3166,465,289
/~nmchenry1/index_PCP.html,3178,314,434
/~nmchenry1/index_PCP.html,3188,524,423
/~nmchenry1/index_PCP.html,3194,316,424
/~nmchenry1/index_PCP.html,3196,796,235
/~nmchenry1/index_PCP.html,3205,529,419
/~nmchenry1/index_PCP.html,3211,318,411
/~nmchenry1/index_PCP.html,3212,785,238
/~nmchenry1/index_PCP.html,3222,539,417
/~nmchenry1/index_PCP.html,3228,319,403
/~nmchenry1/index_PCP.html,3229,777,241
/~nmchenry1/index_PCP.html,3239,549,414
/~nmchenry1/index_PCP.html,3244,323,386
/~nmchenry1/index_PCP.html,3246,770,244
/~nmchenry1/index_PCP.html,3256,561,413
/~nmchenry1/index_PCP.html,3262,765,247
/~nmchenry1/index_PCP.html,3263,330,359
/~nmchenry1/index_PCP.html,3272,573,413
/~nmchenry1/index_PCP.html,3279,761,251
/~nmchenry1/index_PCP.html,3279,336,321
/~nmchenry1/index_PCP.html,3289,579,413
/~nmchenry1/index_PCP.html,3294,340,277
/~nmchenry1/index_PCP.html,3295,760,253
/~nmchenry1/index_PCP.html,3300,465,288
/~nmchenry1/index_PCP.html,3306,587,413
/~nmchenry1/index_PCP.html,3311,341,244
/~nmchenry1/index_PCP.html,3312,756,255
/~nmchenry1/index_PCP.html,3322,589,415
/~nmchenry1/index_PCP.html,3322,470,280
/~nmchenry1/index_PCP.html,3328,341,219
/~nmchenry1/index_PCP.html,3334,480,269
/~nmchenry1/index_PCP.html,3345,752,258
/~nmchenry1/index_PCP.html,3345,343,202
/~nmchenry1/index_PCP.html,3348,267,183
/~nmchenry1/index_PCP.html,3350,487,261
/~nmchenry1/index_PCP.html,3362,747,261
/~nmchenry1/index_PCP.html,3362,345,196
/~nmchenry1/index_PCP.html,3365,275,179
/~nmchenry1/index_PCP.html,3368,505,242
/~nmchenry1/index_PCP.html,3378,345,195
/~nmchenry1/index_PCP.html,3379,740,264
/~nmchenry1/index_PCP.html,3382,282,175
/~nmchenry1/index_PCP.html,3386,519,231
/~nmchenry1/index_PCP.html,3388,590,415
/~nmchenry1/index_PCP.html,3396,732,266
/~nmchenry1/index_PCP.html,3399,285,174
/~nmchenry1/index_PCP.html,3402,529,224
/~nmchenry1/index_PCP.html,3412,727,267
/~nmchenry1/index_PCP.html,3415,292,170
/~nmchenry1/index_PCP.html,3418,538,219
/~nmchenry1/index_PCP.html,3429,721,267
/~nmchenry1/index_PCP.html,3431,304,162
/~nmchenry1/index_PCP.html,3434,541,216
/~nmchenry1/index_PCP.html,3439,592,417
/~nmchenry1/index_PCP.html,3445,718,267
/~nmchenry1/index_PCP.html,3448,318,151
/~nmchenry1/index_PCP.html,3450,542,215
/~nmchenry1/index_PCP.html,3455,593,418
/~nmchenry1/index_PCP.html,3465,324,146
/~nmchenry1/index_PCP.html,3472,599,419
/~nmchenry1/index_PCP.html,3479,716,267
/~nmchenry1/index_PCP.html,3482,335,139
/~nmchenry1/index_PCP.html,3488,612,423
/~nmchenry1/index_PCP.html,3497,343,134
/~nmchenry1/index_PCP.html,3497,715,267
/~nmchenry1/index_PCP.html,3505,619,425
/~nmchenry1/index_PCP.html,3512,713,267
/~nmchenry1/index_PCP.html,3515,346,132
/~nmchenry1/index_PCP.html,3522,623,426
/~nmchenry1/index_PCP.html,3529,712,267
/~nmchenry1/index_PCP.html,3531,355,129
/~nmchenry1/index_PCP.html,3539,628,427
/~nmchenry1/index_PCP.html,3545,708,268
/~nmchenry1/index_PCP.html,3550,370,126
/~nmchenry1/index_PCP.html,3555,630,427
/~nmchenry1/index_PCP.html,3563,704,271
/~nmchenry1/index_PCP.html,3565,377,125
/~nmchenry1/index_PCP.html,3572,631,428
/~nmchenry1/index_PCP.html,3579,698,273
/~nmchenry1/index_PCP.html,3581,393,125
/~nmchenry1/index_PCP.html,3588,634,429
/~nmchenry1/index_PCP.html,3595,693,277
/~nmchenry1/index_PCP.html,3598,404,125
/~nmchenry1/index_PCP.html,3615,406,125
/~nmchenry1/index_PCP.html,3629,688,282
/~nmchenry1/index_PCP.html,3630,614,87
/~nmchenry1/index_PCP.html,3638,632,427
/~nmchenry1/index_PCP.html,3646,684,286
/~nmchenry1/index_PCP.html,3646,616,87
/~nmchenry1/index_PCP.html,3655,630,426
/~nmchenry1/index_PCP.html,3662,682,291
/~nmchenry1/index_PCP.html,3662,342,195
/~nmchenry1/index_PCP.html,3663,622,87
/~nmchenry1/index_PCP.html,3672,622,421
/~nmchenry1/index_PCP.html,3678,328,198
/~nmchenry1/index_PCP.html,3679,681,292
/~nmchenry1/index_PCP.html,3688,604,414
/~nmchenry1/index_PCP.html,3695,680,295
/~nmchenry1/index_PCP.html,3695,311,203
/~nmchenry1/index_PCP.html,3698,631,88
/~nmchenry1/index_PCP.html,3702,539,217
/~nmchenry1/index_PCP.html,3705,587,408
/~nmchenry1/index_PCP.html,3712,680,296
/~nmchenry1/index_PCP.html,3712,290,208
/~nmchenry1/index_PCP.html,3713,641,90
