page,value,x,y
/~nmchenry1/index_maps.html,3379,611,343
/~nmchenry1/index_maps.html,3380,751,318
/~nmchenry1/index_maps.html,3383,868,559
/~nmchenry1/index_maps.html,3391,715,375
/~nmchenry1/index_maps.html,3396,612,341
/~nmchenry1/index_maps.html,3400,864,548
/~nmchenry1/index_maps.html,3407,705,376
/~nmchenry1/index_maps.html,3413,613,341
/~nmchenry1/index_maps.html,3414,772,295
/~nmchenry1/index_maps.html,3417,858,526
/~nmchenry1/index_maps.html,3424,702,376
/~nmchenry1/index_maps.html,3429,614,340
/~nmchenry1/index_maps.html,3432,855,506
/~nmchenry1/index_maps.html,3432,792,278
/~nmchenry1/index_maps.html,3442,694,376
/~nmchenry1/index_maps.html,3448,812,267
/~nmchenry1/index_maps.html,3449,854,486
/~nmchenry1/index_maps.html,3451,556,520
/~nmchenry1/index_maps.html,3457,692,376
/~nmchenry1/index_maps.html,3463,615,339
/~nmchenry1/index_maps.html,3464,823,261
/~nmchenry1/index_maps.html,3466,854,464
/~nmchenry1/index_maps.html,3469,560,521
/~nmchenry1/index_maps.html,3475,690,376
/~nmchenry1/index_maps.html,3480,616,339
/~nmchenry1/index_maps.html,3480,833,258
/~nmchenry1/index_maps.html,3482,854,440
/~nmchenry1/index_maps.html,3486,567,524
/~nmchenry1/index_maps.html,3497,618,339
/~nmchenry1/index_maps.html,3498,840,255
/~nmchenry1/index_maps.html,3499,860,414
/~nmchenry1/index_maps.html,3502,573,526
/~nmchenry1/index_maps.html,3508,690,386
/~nmchenry1/index_maps.html,3512,622,339
/~nmchenry1/index_maps.html,3514,848,255
/~nmchenry1/index_maps.html,3516,865,386
/~nmchenry1/index_maps.html,3519,588,530
/~nmchenry1/index_maps.html,3529,631,343
/~nmchenry1/index_maps.html,3530,852,255
/~nmchenry1/index_maps.html,3531,690,393
/~nmchenry1/index_maps.html,3533,870,367
/~nmchenry1/index_maps.html,3535,600,532
/~nmchenry1/index_maps.html,3547,642,350
/~nmchenry1/index_maps.html,3550,873,359
/~nmchenry1/index_maps.html,3551,609,534
/~nmchenry1/index_maps.html,3551,692,397
/~nmchenry1/index_maps.html,3562,653,358
/~nmchenry1/index_maps.html,3564,853,255
/~nmchenry1/index_maps.html,3567,877,348
/~nmchenry1/index_maps.html,3569,617,535
/~nmchenry1/index_maps.html,3569,693,399
/~nmchenry1/index_maps.html,3579,661,364
/~nmchenry1/index_maps.html,3582,855,256
/~nmchenry1/index_maps.html,3584,618,536
/~nmchenry1/index_maps.html,3595,692,399
/~nmchenry1/index_maps.html,3598,856,258
/~nmchenry1/index_maps.html,3608,687,397
/~nmchenry1/index_maps.html,3613,666,368
/~nmchenry1/index_maps.html,3614,857,258
/~nmchenry1/index_maps.html,3628,677,391
/~nmchenry1/index_maps.html,3629,668,370
/~nmchenry1/index_maps.html,3632,857,259
/~nmchenry1/index_maps.html,3645,655,381
/~nmchenry1/index_maps.html,3646,669,370
/~nmchenry1/index_maps.html,3659,649,379
/~nmchenry1/index_maps.html,3663,670,371
/~nmchenry1/index_maps.html,3672,967,462
/~nmchenry1/index_maps.html,3674,639,372
/~nmchenry1/index_maps.html,3688,965,464
/~nmchenry1/index_maps.html,3690,636,370
/~nmchenry1/index_maps.html,3706,630,366
/~nmchenry1/index_maps.html,3706,963,466
/~nmchenry1/index_maps.html,3722,962,467
/~nmchenry1/index_maps.html,3725,627,362
/~nmchenry1/index_maps.html,3739,959,470
/~nmchenry1/index_maps.html,3741,626,360
/~nmchenry1/index_maps.html,3755,959,471
/~nmchenry1/index_maps.html,3757,623,359
